market_address,supply_assets_USD,borrow_assets_USD,liquidity_assets_USD,utilization,morpho_tokens,morpho_tokens_cumulative,borrow_asset_symbol,supply_asset_symbol
0x1247f1c237eceae0602eab1470a5061a6dd8f734ba88c7cdc5d6109fb0026b28,6527215.683288912,5459650.603390594,1067565.0798983185,0.8350776316235228,77.40189357234722,27529.522964848973,sUSDe,DAI
0x124ddf1fa02a94085d1fcc35c46c7e180ddb8a0d3ec1181cf67a75341501c9e6,7661403.932767209,6226948.566631303,1434455.3661359055,0.8127743598085752,130.47897023470765,73314.23003384026,wstETH,PYUSD
0x1260f0313a8fdf0fc1792aa8fc2545c30227e553a23b087e5abe9bd91caf39a9,142830.9805304643,129287.07541455168,13543.905115912596,0.9051797960505152,1.2123823554817983,128.66087703941784,PT-agETH-26JUN2025,WETH
0x12c37bd01e0050e15e85e37b6bfd9a9bc357e7881a4589b6873f94512af1ce66,7118162.595472824,4369663.359839667,2748499.235633157,0.6204117725111471,10.245826731895656,4542.617956534971,PT-LBTC-29MAY2025,LBTC
0x12c7bc9b039acac6adf2ab7285e84a12be58e9e1d882db622c8a55be3390e193,100.34639811650878,1.5777997417168907,98.76859837479188,0.0157235566991357,0.0001261134244841,0.0070937323182675,PT-LBTC-26JUN2025,tBTC
0x12e703583b8a2a46a85d9d383b6156bbcf73db6b47a6f97c38771c56dd1bdd6c,24.42782844396144,0.0851539971308799,24.34267444683056,0.0034859421633088,0.0,2568.2456065348783,PT-USD0++-26JUN2025,USDC
0x138344aa9c48c519090b4f450b7c79c3d42909f9feac1b17c3808768db8c4ed4,329504.5286475162,0.7768251217687773,329503.75182239444,2.357556786724042e-06,0.4134649315801457,14.640908476097492,eBTC,tBTC
0x138eec0e4a1937eb92ebc70043ed539661dd7ed5a89fb92a720b341650288a40,6128527.200456046,5096712.682840145,1031814.5176159004,0.8316179109614055,51.66839846299978,279206.87668276264,WBTC,WETH
0x13c42741a359ac4a8aa8287d2be109dcf28344484f91185f9a79bd5a805a55ae,622312.1360739978,527580.2345504523,94731.9015235455,0.8507267261443151,12.875591418599674,68165.91096640445,wstETH,USDC
0x13d10ee953498f6e4860f6eb58070d5af1d591c6f3a1ed8781cb1ef3a43ed3ab,0.0,0.0,0.0,0.0,0.0,0.0,None,USDe
0x140fe48783fe88d2a52b31705577d917628caaf74ff79865b39d4c2aa6c2fd3c,4397413.178871411,3623018.299440277,774394.8794311336,0.866458469365205,0.0,187.1768524567752,eUSDe,USDe
0x144bf18d6bf4c59602548a825034f73bf1d20177fc5f975fc69d5a5eba929b45,1939432.6739501664,1589230.662007636,350202.0119425305,0.850140856741901,19.190857196942,80408.2520245384,wsuperOETHb,WETH
0x1478d70d1fde3fd5b8eb5766e82b03aa56a1df72a54fc8cd33aad666b0bd5008,8350.519093024961,6225.743917638641,2124.7751753863204,0.7455593576105032,0.0,1.988647645087458,RLP,USDC
0x147977320f168afc651b7e5a1849cc1b1e64e329e1bf0212fa49dcb2856074a4,6344.062027151564,6344.058441235906,0.0035859156578226,0.99999943566914,0.0,31924.72135763657,PT-USD0++-27MAR2025,USDC
0x1500bf50feba561f004d35c7695d96d685fa117c4985b91a75885c4aa24b6ceb,0.0,0.0,0.0,0.0,0.0,0.0,WETH,wstETH
0x15a166a0dabc9709b83a07cc7f30cbf3d628582795ab39628191017586961c39,861614.6433056871,0.0,861614.6433056871,0.0,1.079253030733339,6.304797885174189,PT-SolvBTC.BBN-26JUN2025,SolvBTC.BBN
0x15ecb004887e8d2c55ceb542d329f411a410268e77aca53337513f0330a26185,0.0,0.0,0.0,0.0,0.0,0.0,MT,ezETH
0x15f30b939b8590be30aa22cd8d6367cf90a0ae460ce7f644ddbf58b8442e619a,1.80835646645552,1.80835646645552,0.0,1.0,0.0,0.0,cUSDO,USDC
0x162492d45b6fc0e8d66f20746317b8e93554b8c5dcdd196454e98a0fcde027f9,0.0,0.0,0.0,0.0,0.0,0.0,MT,wstETH
0x16a710483b0a56a631cd1d4538caf718d6e1b1e0626b1fc0184a5a4f41c3d7ae,0.0,0.0,0.0,0.0,0.0,0.0,USD0++,USDC
0x16b6216733cf1ac8330c8a4049e75dac9141f75e27dec7e3f6695ba35ad44ae3,1.004494634,0.904502634,0.0999919999999999,0.9004567872061987,0.0,0.0,mTBILL,USDC
0x16f89bf0ac11736bb358cb3e2e75147dc633964fd8b1926f252ca3cd50952b45,0.0,0.0,0.0,0.0,0.0,0.0,None,XAUM
0x1791920d6bab15c5f529d278b72aecb79c52ceed412ded44526d7198227e652e,7603.990767496698,6546.451066408926,1057.5397010877723,0.8609246029381307,0.1577194053452849,281.1563360276448,WETH,wUSDM
0x17af0be1f59e3eb8e3de2ed7655ed544c9465d089f21b89c465874a6447f2590,15266.245859166873,15266.245859166873,0.0,1.0,0.0210802756642253,4238.841052765634,PT-corn-eBTC-27MAR2025,LBTC
0x1850e151d8ae107b16026d61d6ccf0844451061adcdb51f956533fdbf1ed1f16,0.0,0.0,0.0,0.0,0.0,0.0,WETH,wUSDM
0x185df29d35001b5657c9c964284ddbeee83a40c83e6c6e89432463e2157e075c,6852278.246791932,6013280.013789509,838998.2330024224,0.8925133733972045,128.70451746744345,527.2220215172088,PT-lvlUSD-29MAY2025,USDC
0x18b52e40c13af881209b78e14bdd5f094a6c7fa39ce411e0d119e9201f71dc20,2103618.529302325,1137646.3916510304,965972.1376512948,0.5408106486467423,2.7829288182130942,1903.7248125965336,pumpBTC,WBTC
0x1929f8139224cb7d5db8c270addc9ce366d37ad279e1135f73c0adce74b0f936,0.8164894732716097,0.736361739763622,0.0801277335079877,0.901864038086579,0.0,179683.15463508148,sDAI,WETH
0x198132864e7974fb451dfebeb098b3b7e7e65566667fb1cf1116db4fb2ad23f9,426.4923699134805,400.4829072982575,26.00946261522296,0.939016388038935,0.0005855335750093,51194.39000056048,PT-LBTC-27MAR2025,WBTC
0x19ab5f7fa9a014d6e5c07384ac34f56e517f449c75f3c9cdc1e0ccd06313419b,51980.45752288329,46831.658256490366,5148.799266392925,0.9009595965552558,0.8925769356472173,2054.132834870914,PT-USD0++-26JUN2025,USDC
0x19b2dc518e70f0b562a69d1a29edba38638970c9bc3c2f84a8a87548f6c6f53c,0.0,0.0,0.0,0.0,0.0,662.3902240789571,SAND,USDC
